110.29301,111.97928,109.69196,3179094.5,110.50848
110.48494,112.01497,109.7371,2981342.2,110.29706
110.65167,112.225945,109.9044,3194011.0,110.38213
110.33348,111.693,109.45278,2938932.5,110.05477
109.96584,111.54555,109.421486,3014493.0,110.247734
